기온,노면온도,humi_,alti_,시간,경도,위도
-4.0,-7.2,63.1,10238,2024-01-25 07:02:15,127.2621645,34.8200587
-4.0,-7.0,63.1,10240,2024-01-25 07:02:15,127.2621645,34.8200587
-4.0,-7.1,63.1,10241,2024-01-25 07:02:16,127.2620936,34.8199067
-4.0,-7.2,63.1,10242,2024-01-25 07:02:16,127.2620936,34.8199067
-4.0,-7.3,63.1,10242,2024-01-25 07:02:17,127.2620266,34.8197579
-4.0,-7.4,63.1,10243,2024-01-25 07:02:17,127.2620266,34.8197579
-4.0,-7.3,63.1,10244,2024-01-25 07:02:18,127.2619585,34.8196081
-4.0,-7.5,63.1,10244,2024-01-25 07:02:18,127.2619585,34.8196081
-3.9,-7.7,63.0,10246,2024-01-25 07:02:19,127.2618944,34.8194635
-3.9,-7.9,63.0,10246,2024-01-25 07:02:20,127.2618288,34.8193213
-3.9,-7.8,63.0,10247,2024-01-25 07:02:20,127.2618288,34.8193213
-3.9,-8.1,63.0,10247,2024-01-25 07:02:21,127.2617659,34.8191772
-3.9,-7.9,63.0,10248,2024-01-25 07:02:21,127.2617659,34.8191772
-3.9,-7.7,63.0,10248,2024-01-25 07:02:22,127.2617038,34.8190268
-3.9,-7.8,63.0,10248,2024-01-25 07:02:22,127.2617038,34.8190268
-3.9,-7.7,63.0,10248,2024-01-25 07:02:23,127.2616403,34.8188824
-3.9,-7.8,63.0,10248,2024-01-25 07:02:23,127.2616403,34.8188824
-3.9,-7.7,63.0,10249,2024-01-25 07:02:24,127.2615737,34.8187387
-3.9,-7.7,63.0,10249,2024-01-25 07:02:24,127.2615737,34.8187387
-3.9,-7.6,63.0,10249,2024-01-25 07:02:25,127.2615066,34.8185941
-3.9,-7.7,63.0,10249,2024-01-25 07:02:25,127.2615066,34.8185941
-3.9,-7.5,63.0,10249,2024-01-25 07:02:26,127.2614369,34.8184452
-3.9,-7.6,63.0,10249,2024-01-25 07:02:26,127.2614369,34.8184452
-3.9,-7.6,62.9,10249,2024-01-25 07:02:27,127.261366,34.8182988
-3.9,-7.6,62.9,10249,2024-01-25 07:02:27,127.261366,34.8182988
-3.9,-7.9,62.9,10249,2024-01-25 07:02:28,127.2612914,34.8181506
-3.8,-7.6,62.9,10249,2024-01-25 07:02:28,127.2612914,34.8181506
-3.9,-7.5,63.0,10248,2024-01-25 07:02:29,127.2612133,34.8180035
-3.9,-7.3,63.0,10248,2024-01-25 07:02:29,127.2612133,34.8180035
-3.8,-7.2,63.0,10248,2024-01-25 07:02:30,127.2611314,34.8178549
-3.8,-7.1,63.0,10248,2024-01-25 07:02:30,127.2611314,34.8178549
-3.8,-6.9,62.9,10247,2024-01-25 07:02:31,127.2610447,34.817704
-3.8,-6.7,62.9,10247,2024-01-25 07:02:31,127.2610447,34.817704
-3.8,-6.6,62.9,10247,2024-01-25 07:02:32,127.2609543,34.8175577
-3.8,-6.4,62.9,10247,2024-01-25 07:02:32,127.2609543,34.8175577
-3.8,-6.5,62.9,10247,2024-01-25 07:02:33,127.2608599,34.8174076
-3.9,-6.7,62.9,10247,2024-01-25 07:02:33,127.2608599,34.8174076
-3.9,-6.6,62.9,10247,2024-01-25 07:02:34,127.2607636,34.817257
-3.9,-7.0,62.9,10246,2024-01-25 07:02:34,127.2607636,34.817257
-3.9,-7.0,63.0,10246,2024-01-25 07:02:36,127.2606609,34.8171111
-3.9,-7.0,63.0,10246,2024-01-25 07:02:36,127.2605564,34.8169658
-3.9,-7.0,63.0,10245,2024-01-25 07:02:36,127.2605564,34.8169658
-3.9,-7.1,63.0,10245,2024-01-25 07:02:37,127.2604503,34.8168255
-3.9,-7.2,63.0,10245,2024-01-25 07:02:37,127.2604503,34.8168255
-3.9,-7.1,63.0,10246,2024-01-25 07:02:38,127.2603416,34.8166853
-3.9,-7.0,63.0,10246,2024-01-25 07:02:39,127.2603416,34.8166853
-3.9,-7.2,63.1,10247,2024-01-25 07:02:40,127.260233,34.8165489
-3.9,-7.4,63.1,10247,2024-01-25 07:02:40,127.2601242,34.816415
-4.0,-7.5,63.1,10248,2024-01-25 07:02:41,127.2601242,34.816415
-4.0,-7.7,63.1,10249,2024-01-25 07:02:42,127.2600191,34.8162893
-4.0,-8.0,63.1,10251,2024-01-25 07:02:43,127.2599183,34.8161821
-4.0,-8.0,63.2,10254,2024-01-25 07:02:44,127.2598177,34.8160764
-4.0,-7.9,63.2,10255,2024-01-25 07:02:44,127.2597212,34.8159726
-4.0,-7.6,63.2,10255,2024-01-25 07:02:45,127.2597212,34.8159726
-4.0,-7.2,63.1,10256,2024-01-25 07:02:45,127.259623,34.8158701
-4.0,-7.1,63.1,10257,2024-01-25 07:02:46,127.259623,34.8158701
-4.1,-7.1,63.1,10258,2024-01-25 07:02:46,127.2595298,34.8157781
-4.0,-7.4,63.1,10258,2024-01-25 07:02:47,127.2595298,34.8157781
-4.1,-7.8,63.2,10260,2024-01-25 07:02:48,127.2594429,34.8156917
-4.1,-7.8,63.2,10261,2024-01-25 07:02:48,127.2593548,34.8156099
-4.1,-7.7,63.2,10262,2024-01-25 07:02:49,127.2593548,34.8156099
-4.1,-7.5,63.2,10263,2024-01-25 07:02:49,127.2592678,34.8155329
-4.0,-7.2,63.2,10263,2024-01-25 07:02:50,127.2592678,34.8155329
-4.1,-6.7,63.2,10265,2024-01-25 07:02:51,127.2591793,34.8154556
-4.1,-6.7,63.3,10267,2024-01-25 07:02:52,127.2590973,34.8153841
-4.1,-6.6,63.3,10267,2024-01-25 07:02:52,127.2590282,34.8153216
-4.1,-6.6,63.3,10268,2024-01-25 07:02:53,127.2590282,34.8153216
-4.1,-6.7,63.3,10269,2024-01-25 07:02:53,127.2589726,34.8152759
-4.1,-6.8,63.3,10270,2024-01-25 07:02:54,127.2589726,34.8152759
-4.1,-6.8,63.3,10270,2024-01-25 07:02:54,127.2589296,34.8152413
-4.0,-6.8,63.3,10271,2024-01-25 07:02:55,127.2589296,34.8152413
-4.0,-6.9,63.3,10272,2024-01-25 07:02:55,127.258899,34.8152153
-4.0,-7.0,63.3,10272,2024-01-25 07:02:56,127.258899,34.8152153
-4.0,-7.1,63.3,10272,2024-01-25 07:02:56,127.2588787,34.8151978
-4.0,-7.1,63.3,10273,2024-01-25 07:02:57,127.2588787,34.8151978
-4.0,-7.1,63.3,10273,2024-01-25 07:02:57,127.2588643,34.8151859
-4.0,-7.1,63.3,10273,2024-01-25 07:02:58,127.2588643,34.8151859
-4.0,-7.0,63.3,10273,2024-01-25 07:02:59,127.2588521,34.8151772
-4.0,-7.0,63.4,10273,2024-01-25 07:03:00,127.2588338,34.8151638
-4.0,-7.2,63.4,10274,2024-01-25 07:03:00,127.2588112,34.8151436
-4.0,-7.1,63.4,10274,2024-01-25 07:03:01,127.2588112,34.8151436
-4.0,-7.0,63.3,10274,2024-01-25 07:03:01,127.2587772,34.8151151
-3.9,-7.1,63.3,10273,2024-01-25 07:03:02,127.2587772,34.8151151
-3.9,-7.1,63.3,10273,2024-01-25 07:03:02,127.2587291,34.8150782
-3.9,-7.2,63.3,10273,2024-01-25 07:03:03,127.2587291,34.8150782
-3.9,-7.1,63.3,10273,2024-01-25 07:03:03,127.2586763,34.8150336
-3.9,-7.2,63.3,10273,2024-01-25 07:03:04,127.2586763,34.8150336
-3.9,-7.3,63.3,10273,2024-01-25 07:03:04,127.2586133,34.8149791
-3.9,-7.3,63.3,10273,2024-01-25 07:03:05,127.2586133,34.8149791
-3.9,-8.0,63.3,10273,2024-01-25 07:03:05,127.2585472,34.8149204
-3.9,-7.9,63.3,10272,2024-01-25 07:03:06,127.2585472,34.8149204
-3.9,-7.6,63.3,10272,2024-01-25 07:03:06,127.2584718,34.8148529
-3.9,-7.7,63.3,10272,2024-01-25 07:03:07,127.2584718,34.8148529
-3.9,-7.6,63.4,10272,2024-01-25 07:03:07,127.2583931,34.8147844
-3.9,-7.6,63.4,10272,2024-01-25 07:03:08,127.2583931,34.8147844
-3.9,-7.7,63.4,10271,2024-01-25 07:03:08,127.2583055,34.8147061
-3.9,-7.6,63.4,10271,2024-01-25 07:03:09,127.2583055,34.8147061
-3.9,-7.4,63.4,10271,2024-01-25 07:03:09,127.2582091,34.8146218
-3.9,-7.4,63.4,10270,2024-01-25 07:03:10,127.2582091,34.8146218
-3.9,-7.3,63.4,10270,2024-01-25 07:03:10,127.2581073,34.8145361
-3.9,-7.3,63.4,10270,2024-01-25 07:03:11,127.2581073,34.8145361
-3.9,-7.4,63.4,10270,2024-01-25 07:03:11,127.258,34.8144473
-3.9,-7.4,63.4,10269,2024-01-25 07:03:12,127.258,34.8144473
-3.9,-7.6,63.4,10269,2024-01-25 07:03:12,127.2578861,34.8143585
-3.9,-8.0,63.4,10269,2024-01-25 07:03:13,127.2578861,34.8143585
-3.9,-7.4,63.4,10269,2024-01-25 07:03:13,127.2577646,34.8142664
-3.9,-7.4,63.4,10268,2024-01-25 07:03:14,127.2577646,34.8142664
-3.9,-7.5,63.4,10268,2024-01-25 07:03:14,127.2576378,34.8141744
-3.9,-7.7,63.4,10268,2024-01-25 07:03:15,127.2576378,34.8141744
-3.8,-7.8,63.4,10267,2024-01-25 07:03:15,127.2575005,34.814079
-3.9,-7.5,63.4,10267,2024-01-25 07:03:16,127.2575005,34.814079
-3.9,-7.7,63.4,10267,2024-01-25 07:03:16,127.2573603,34.8139865
-3.9,-7.6,63.4,10266,2024-01-25 07:03:17,127.2573603,34.8139865
-3.9,-7.6,63.4,10266,2024-01-25 07:03:17,127.257212,34.813897
-3.9,-7.6,63.4,10266,2024-01-25 07:03:18,127.257212,34.813897
-3.9,-7.6,63.4,10265,2024-01-25 07:03:18,127.257061,34.8138078
-3.9,-7.5,63.4,10265,2024-01-25 07:03:19,127.257061,34.8138078
-3.9,-7.4,63.5,10265,2024-01-25 07:03:19,127.2569037,34.8137244
-3.9,-7.4,63.5,10265,2024-01-25 07:03:20,127.2569037,34.8137244
-3.9,-7.5,63.5,10265,2024-01-25 07:03:20,127.2567434,34.8136477
-3.9,-7.3,63.5,10264,2024-01-25 07:03:21,127.2567434,34.8136477
-3.9,-7.5,63.4,10264,2024-01-25 07:03:21,127.2565763,34.8135721
-3.9,-7.6,63.4,10264,2024-01-25 07:03:22,127.2565763,34.8135721
-3.9,-7.8,63.4,10264,2024-01-25 07:03:22,127.2564082,34.8135019
-3.9,-7.6,63.4,10263,2024-01-25 07:03:23,127.2564082,34.8135019
-3.9,-7.7,63.5,10263,2024-01-25 07:03:23,127.2562374,34.8134351
-3.9,-7.8,63.5,10263,2024-01-25 07:03:24,127.2562374,34.8134351
-3.9,-7.8,63.5,10262,2024-01-25 07:03:24,127.2560636,34.8133717
-3.9,-7.8,63.5,10262,2024-01-25 07:03:25,127.2560636,34.8133717
-3.9,-7.8,63.5,10262,2024-01-25 07:03:25,127.2558874,34.8133169
-3.9,-7.6,63.5,10262,2024-01-25 07:03:26,127.2558874,34.8133169
-3.9,-7.6,63.5,10261,2024-01-25 07:03:26,127.2556982,34.8132656
-3.9,-7.7,63.5,10261,2024-01-25 07:03:27,127.2556982,34.8132656
-3.9,-7.4,63.5,10261,2024-01-25 07:03:27,127.2555093,34.813217
-3.9,-7.7,63.5,10261,2024-01-25 07:03:28,127.2555093,34.813217
-3.9,-7.8,63.5,10261,2024-01-25 07:03:28,127.2553189,34.8131716
-3.9,-7.5,63.5,10262,2024-01-25 07:03:29,127.2553189,34.8131716
-3.9,-7.6,63.5,10262,2024-01-25 07:03:29,127.255128,34.8131364
-3.9,-7.7,63.5,10262,2024-01-25 07:03:30,127.255128,34.8131364
-3.9,-7.7,63.5,10262,2024-01-25 07:03:30,127.2549341,34.8131075
-3.9,-7.9,63.5,10262,2024-01-25 07:03:31,127.2549341,34.8131075
-3.9,-7.8,63.5,10262,2024-01-25 07:03:31,127.2547419,34.8130883
-3.9,-7.6,63.5,10261,2024-01-25 07:03:32,127.2547419,34.8130883
-3.9,-7.7,63.5,10261,2024-01-25 07:03:32,127.25455,34.8130715
-3.9,-7.8,63.5,10261,2024-01-25 07:03:33,127.25455,34.8130715
-3.9,-7.8,63.5,10261,2024-01-25 07:03:33,127.254353,34.8130573
-3.9,-7.9,63.5,10261,2024-01-25 07:03:34,127.254353,34.8130573
-3.9,-7.8,63.5,10261,2024-01-25 07:03:34,127.2541544,34.8130495
-3.9,-7.8,63.5,10260,2024-01-25 07:03:35,127.2541544,34.8130495
-3.9,-7.9,63.4,10260,2024-01-25 07:03:35,127.2539564,34.8130489
-3.9,-7.8,63.4,10260,2024-01-25 07:03:36,127.2539564,34.8130489
-3.9,-7.6,63.4,10260,2024-01-25 07:03:36,127.2537535,34.8130545
-3.9,-7.6,63.4,10260,2024-01-25 07:03:37,127.2537535,34.8130545
-3.9,-7.5,63.5,10260,2024-01-25 07:03:37,127.2535495,34.8130701
-3.9,-7.6,63.5,10260,2024-01-25 07:03:38,127.2535495,34.8130701
-3.9,-7.6,63.5,10260,2024-01-25 07:03:38,127.2533458,34.8130885
-3.9,-7.6,63.5,10260,2024-01-25 07:03:39,127.2533458,34.8130885
-3.9,-7.6,63.5,10260,2024-01-25 07:03:39,127.253144,34.8131108
-3.9,-7.5,63.5,10260,2024-01-25 07:03:40,127.253144,34.8131108
-3.9,-7.4,63.5,10259,2024-01-25 07:03:40,127.2529402,34.8131365
-3.9,-7.6,63.5,10259,2024-01-25 07:03:41,127.2529402,34.8131365
-3.9,-7.5,63.4,10258,2024-01-25 07:03:41,127.2527323,34.8131644
-3.9,-7.7,63.4,10258,2024-01-25 07:03:42,127.2527323,34.8131644
-3.9,-7.5,63.4,10258,2024-01-25 07:03:42,127.2525265,34.8131942
-3.9,-7.3,63.4,10258,2024-01-25 07:03:43,127.2525265,34.8131942
-3.9,-7.3,63.5,10258,2024-01-25 07:03:43,127.2523195,34.8132233
-3.9,-7.2,63.5,10258,2024-01-25 07:03:44,127.2523195,34.8132233
-3.9,-7.2,63.5,10257,2024-01-25 07:03:44,127.2521132,34.8132542
-3.9,-7.2,63.5,10257,2024-01-25 07:03:45,127.2521132,34.8132542
-3.9,-7.4,63.5,10257,2024-01-25 07:03:45,127.2519069,34.8132884
-3.9,-7.3,63.5,10257,2024-01-25 07:03:46,127.2519069,34.8132884
-3.9,-7.0,63.5,10257,2024-01-25 07:03:46,127.2517029,34.813318
-3.9,-7.0,63.5,10256,2024-01-25 07:03:47,127.2517029,34.813318
-3.9,-7.1,63.5,10256,2024-01-25 07:03:47,127.2514953,34.8133464
-3.9,-6.9,63.5,10256,2024-01-25 07:03:48,127.2514953,34.8133464
-3.9,-6.9,63.5,10255,2024-01-25 07:03:48,127.2512877,34.8133772
-3.9,-6.9,63.5,10254,2024-01-25 07:03:49,127.2512877,34.8133772
-3.9,-6.9,63.5,10254,2024-01-25 07:03:49,127.2510838,34.813407
-3.9,-6.8,63.5,10253,2024-01-25 07:03:50,127.2510838,34.813407
-3.9,-6.9,63.5,10253,2024-01-25 07:03:50,127.2508799,34.8134364
-3.9,-6.9,63.5,10253,2024-01-25 07:03:51,127.2508799,34.8134364
-3.9,-6.9,63.5,10253,2024-01-25 07:03:51,127.2506726,34.8134674
-3.9,-6.8,63.5,10253,2024-01-25 07:03:52,127.2506726,34.8134674
-3.9,-7.0,63.5,10253,2024-01-25 07:03:52,127.2504657,34.8134978
-3.9,-7.0,63.5,10253,2024-01-25 07:03:53,127.2504657,34.8134978
-3.9,-7.1,63.5,10253,2024-01-25 07:03:53,127.2502554,34.813529
-3.9,-8.0,63.5,10253,2024-01-25 07:03:54,127.2502554,34.813529
-3.9,-7.1,63.5,10253,2024-01-25 07:03:54,127.250048,34.8135591
-3.9,-7.1,63.5,10253,2024-01-25 07:03:55,127.250048,34.8135591
-3.9,-7.4,63.5,10252,2024-01-25 07:03:55,127.2498414,34.8135906
-3.9,-7.4,63.5,10252,2024-01-25 07:03:56,127.2498414,34.8135906
-3.9,-7.4,63.5,10252,2024-01-25 07:03:56,127.2496315,34.8136225
-3.9,-7.5,63.5,10252,2024-01-25 07:03:57,127.2496315,34.8136225
-3.9,-7.5,63.4,10251,2024-01-25 07:03:57,127.2494212,34.8136535
-3.9,-7.5,63.4,10251,2024-01-25 07:03:58,127.2494212,34.8136535
-3.9,-7.6,63.4,10251,2024-01-25 07:03:58,127.2492095,34.8136841
-3.9,-7.5,63.4,10250,2024-01-25 07:03:59,127.2492095,34.8136841
-3.9,-7.5,63.4,10250,2024-01-25 07:03:59,127.2490004,34.8137134
-3.9,-7.7,63.4,10249,2024-01-25 07:04:00,127.2490004,34.8137134
-3.9,-7.5,63.4,10249,2024-01-25 07:04:00,127.2487921,34.8137449
-3.9,-7.7,63.4,10248,2024-01-25 07:04:01,127.2487921,34.8137449
-3.9,-7.6,63.4,10248,2024-01-25 07:04:01,127.2485829,34.8137764
-3.9,-7.6,63.4,10247,2024-01-25 07:04:02,127.2485829,34.8137764
-3.9,-7.5,63.4,10247,2024-01-25 07:04:02,127.2483765,34.8138083
-3.9,-7.5,63.4,10246,2024-01-25 07:04:03,127.2483765,34.8138083
-3.9,-7.5,63.4,10246,2024-01-25 07:04:03,127.2481696,34.8138395
-3.9,-7.4,63.4,10246,2024-01-25 07:04:04,127.2481696,34.8138395
-3.9,-7.4,63.4,10245,2024-01-25 07:04:04,127.247963,34.8138696
-3.9,-7.7,63.4,10245,2024-01-25 07:04:05,127.247963,34.8138696
-3.9,-7.6,63.4,10245,2024-01-25 07:04:05,127.2477553,34.8139021
-3.9,-7.6,63.4,10244,2024-01-25 07:04:06,127.2477553,34.8139021
-3.9,-7.7,63.4,10244,2024-01-25 07:04:06,127.247549,34.8139338
-3.9,-7.7,63.4,10244,2024-01-25 07:04:07,127.247549,34.8139338
-3.9,-7.8,63.4,10244,2024-01-25 07:04:07,127.2473422,34.8139644
-3.9,-7.8,63.4,10243,2024-01-25 07:04:08,127.2473422,34.8139644
-3.8,-7.7,63.4,10243,2024-01-25 07:04:08,127.2471366,34.8139968
-3.9,-7.9,63.4,10242,2024-01-25 07:04:09,127.2471366,34.8139968
-3.9,-7.9,63.3,10242,2024-01-25 07:04:09,127.2469334,34.8140267
-3.9,-8.2,63.3,10242,2024-01-25 07:04:10,127.2469334,34.8140267
-3.9,-8.4,63.3,10242,2024-01-25 07:04:10,127.246731,34.814055
-3.8,-8.4,63.3,10242,2024-01-25 07:04:11,127.246731,34.814055
-3.8,-8.1,63.3,10242,2024-01-25 07:04:11,127.2465316,34.8140824
-3.8,-8.1,63.3,10242,2024-01-25 07:04:12,127.2465316,34.8140824
-3.9,-7.7,63.3,10242,2024-01-25 07:04:12,127.2463292,34.8141075
-3.8,-7.7,63.3,10242,2024-01-25 07:04:13,127.2463292,34.8141075
-3.8,-7.7,63.2,10242,2024-01-25 07:04:13,127.2461277,34.8141286
-3.8,-7.9,63.2,10242,2024-01-25 07:04:14,127.2461277,34.8141286
-3.8,-7.9,63.2,10242,2024-01-25 07:04:14,127.2459274,34.8141455
-3.8,-7.8,63.2,10242,2024-01-25 07:04:15,127.2459274,34.8141455
-3.8,-7.9,63.2,10242,2024-01-25 07:04:15,127.2457261,34.8141609
-3.8,-8.1,63.2,10242,2024-01-25 07:04:16,127.2457261,34.8141609
-3.8,-8.1,63.2,10241,2024-01-25 07:04:16,127.245526,34.8141698
-3.8,-8.2,63.2,10241,2024-01-25 07:04:17,127.245526,34.8141698
-3.8,-7.9,63.2,10241,2024-01-25 07:04:17,127.2453272,34.8141707
-3.8,-7.5,63.2,10240,2024-01-25 07:04:18,127.2453272,34.8141707
-3.8,-7.8,63.2,10240,2024-01-25 07:04:18,127.2451281,34.8141647
-3.8,-7.6,63.2,10240,2024-01-25 07:04:19,127.2449323,34.8141502
-3.8,-7.4,63.2,10240,2024-01-25 07:04:19,127.2449323,34.8141502
-3.8,-7.3,63.2,10239,2024-01-25 07:04:20,127.2449323,34.8141502
-3.8,-7.2,63.2,10240,2024-01-25 07:04:20,127.2447335,34.8141298
-3.8,-7.2,63.2,10240,2024-01-25 07:04:21,127.2447335,34.8141298
-3.8,-7.3,63.2,10240,2024-01-25 07:04:21,127.2445354,34.8141044
-3.8,-7.3,63.2,10240,2024-01-25 07:04:22,127.2443385,34.8140758
-3.8,-7.2,63.2,10241,2024-01-25 07:04:22,127.2443385,34.8140758
-3.8,-7.2,63.2,10241,2024-01-25 07:04:23,127.2443385,34.8140758
-3.8,-7.2,63.2,10241,2024-01-25 07:04:23,127.2441443,34.8140417
-3.8,-7.2,63.2,10241,2024-01-25 07:04:24,127.2441443,34.8140417
-3.8,-7.3,63.2,10242,2024-01-25 07:04:24,127.2439488,34.8140024
-3.8,-7.2,63.2,10242,2024-01-25 07:04:25,127.2437582,34.8139583
-3.8,-7.4,63.2,10242,2024-01-25 07:04:25,127.2437582,34.8139583
-3.8,-7.2,63.2,10241,2024-01-25 07:04:26,127.2437582,34.8139583
-3.8,-7.2,63.2,10241,2024-01-25 07:04:26,127.2435638,34.8139049
-3.8,-7.2,63.2,10241,2024-01-25 07:04:27,127.2435638,34.8139049
-3.8,-7.4,63.1,10240,2024-01-25 07:04:27,127.2433717,34.8138462
-3.8,-7.5,63.1,10240,2024-01-25 07:04:28,127.2431833,34.8137851
-3.8,-7.3,63.1,10240,2024-01-25 07:04:28,127.2431833,34.8137851
-3.8,-7.1,63.2,10240,2024-01-25 07:04:29,127.2429917,34.8137133
-3.8,-7.3,63.2,10239,2024-01-25 07:04:30,127.2428059,34.8136359
-3.8,-7.3,63.2,10239,2024-01-25 07:04:30,127.2428059,34.8136359
-3.8,-7.3,63.2,10239,2024-01-25 07:04:31,127.2428059,34.8136359
-3.8,-7.4,63.2,10237,2024-01-25 07:04:31,127.2426189,34.8135552
-3.8,-7.3,63.2,10236,2024-01-25 07:04:32,127.2424384,34.8134673
-3.8,-7.5,63.2,10236,2024-01-25 07:04:32,127.2424384,34.8134673
-3.8,-7.2,63.2,10236,2024-01-25 07:04:33,127.2422594,34.8133712
-3.8,-7.4,63.1,10237,2024-01-25 07:04:33,127.2422594,34.8133712
-3.8,-7.4,63.1,10237,2024-01-25 07:04:34,127.2420816,34.813268
-3.7,-7.5,63.1,10236,2024-01-25 07:04:34,127.2420816,34.813268
-3.7,-7.7,63.1,10236,2024-01-25 07:04:35,127.2419134,34.8131595
-3.7,-7.9,63.1,10237,2024-01-25 07:04:35,127.2419134,34.8131595
-3.7,-7.3,63.1,10237,2024-01-25 07:04:36,127.2417462,34.8130448
-3.7,-7.5,63.1,10238,2024-01-25 07:04:36,127.2417462,34.8130448
-3.7,-7.4,63.1,10239,2024-01-25 07:04:37,127.2415894,34.8129243
-3.7,-7.3,63.1,10240,2024-01-25 07:04:37,127.2415894,34.8129243
-3.7,-7.5,63.1,10240,2024-01-25 07:04:38,127.2414368,34.8127991
-3.7,-7.4,63.1,10240,2024-01-25 07:04:38,127.2414368,34.8127991
-3.7,-7.5,63.1,10240,2024-01-25 07:04:39,127.2412875,34.8126659
-3.7,-7.5,63.1,10240,2024-01-25 07:04:39,127.2412875,34.8126659
-3.7,-7.5,63.1,10240,2024-01-25 07:04:40,127.2411431,34.8125314
-3.7,-7.7,63.1,10240,2024-01-25 07:04:40,127.2411431,34.8125314
-3.7,-7.7,63.1,10241,2024-01-25 07:04:41,127.241007,34.8123938
-3.6,-7.7,63.1,10241,2024-01-25 07:04:41,127.241007,34.8123938
-3.6,-7.7,63.1,10242,2024-01-25 07:04:42,127.241007,34.8123938
-3.6,-7.5,63.1,10243,2024-01-25 07:04:42,127.2408814,34.8122484
-3.6,-7.3,63.1,10244,2024-01-25 07:04:43,127.2407589,34.8120998
-3.6,-7.6,63.1,10244,2024-01-25 07:04:43,127.2407589,34.8120998
-3.6,-7.6,63.1,10244,2024-01-25 07:04:44,127.2406426,34.8119466
-3.6,-7.5,63.1,10243,2024-01-25 07:04:44,127.2406426,34.8119466
-3.6,-7.5,63.0,10243,2024-01-25 07:04:45,127.2405348,34.8117881
-3.5,-7.9,63.0,10243,2024-01-25 07:04:46,127.2404355,34.8116254
-3.6,-8.0,63.0,10242,2024-01-25 07:04:46,127.2404355,34.8116254
-3.5,-7.7,63.0,10243,2024-01-25 07:04:47,127.240343,34.8114581
-3.5,-7.7,63.0,10243,2024-01-25 07:04:47,127.240343,34.8114581
-3.5,-7.7,63.0,10243,2024-01-25 07:04:48,127.2402569,34.81129
-3.5,-7.6,63.0,10243,2024-01-25 07:04:49,127.2401815,34.8111185
-3.5,-7.6,63.0,10243,2024-01-25 07:04:49,127.2401815,34.8111185
-3.5,-7.5,63.0,10244,2024-01-25 07:04:50,127.2401092,34.8109431
-3.5,-7.5,63.0,10244,2024-01-25 07:04:50,127.2401092,34.8109431
-3.5,-7.4,63.0,10245,2024-01-25 07:04:51,127.2400425,34.8107665
-3.5,-7.4,62.9,10245,2024-01-25 07:04:52,127.2400425,34.8107665
-3.5,-7.3,62.9,10245,2024-01-25 07:04:52,127.2399785,34.810585
-3.5,-7.6,62.9,10245,2024-01-25 07:04:52,127.2399785,34.810585
-3.5,-8.7,62.9,10245,2024-01-25 07:04:53,127.2399173,34.8104084
-3.5,-8.6,63.0,10245,2024-01-25 07:04:54,127.2399173,34.8104084
-3.5,-8.9,63.0,10245,2024-01-25 07:04:54,127.2398584,34.8102305
-3.5,-8.7,63.0,10245,2024-01-25 07:04:54,127.2398584,34.8102305
-3.5,-8.5,63.0,10245,2024-01-25 07:04:55,127.2397984,34.8100529
-3.5,-8.7,62.9,10245,2024-01-25 07:04:56,127.2397984,34.8100529
-3.6,-7.6,62.9,10246,2024-01-25 07:04:56,127.2397428,34.8098757
-3.6,-7.3,62.9,10246,2024-01-25 07:04:57,127.2397428,34.8098757
-3.6,-7.1,62.9,10246,2024-01-25 07:04:57,127.2396851,34.8097002
-3.6,-7.1,63.0,10246,2024-01-25 07:04:58,127.2396851,34.8097002
-3.6,-7.2,63.0,10246,2024-01-25 07:04:58,127.2396283,34.8095248
-3.6,-7.1,63.0,10246,2024-01-25 07:04:58,127.2396283,34.8095248
-3.6,-7.2,63.0,10246,2024-01-25 07:04:59,127.2395743,34.8093493
-3.6,-7.3,63.0,10246,2024-01-25 07:05:00,127.2395743,34.8093493
-3.6,-7.2,63.0,10246,2024-01-25 07:05:00,127.239522,34.8091727
-3.6,-7.4,63.0,10246,2024-01-25 07:05:01,127.239522,34.8091727
-3.6,-7.4,62.9,10246,2024-01-25 07:05:02,127.2394654,34.8089945
-3.6,-7.2,62.9,10247,2024-01-25 07:05:02,127.2394101,34.8088195
-3.6,-7.3,62.9,10247,2024-01-25 07:05:03,127.2394101,34.8088195
-3.6,-6.9,62.9,10246,2024-01-25 07:05:04,127.239355,34.8086425
-3.6,-7.0,62.9,10246,2024-01-25 07:05:04,127.2392994,34.8084685
-3.6,-6.9,62.9,10247,2024-01-25 07:05:05,127.2392994,34.8084685
-3.6,-6.9,62.9,10246,2024-01-25 07:05:05,127.2392452,34.8082905
-3.6,-6.9,62.9,10244,2024-01-25 07:05:06,127.2392452,34.8082905
-3.6,-7.0,62.9,10243,2024-01-25 07:05:06,127.2391907,34.8081115
-3.5,-7.0,62.9,10241,2024-01-25 07:05:07,127.2391907,34.8081115
-3.6,-7.2,62.9,10241,2024-01-25 07:05:08,127.2391338,34.8079354
-3.5,-7.1,62.9,10242,2024-01-25 07:05:08,127.239077,34.8077587
-3.5,-7.3,62.9,10243,2024-01-25 07:05:09,127.239077,34.8077587
-3.5,-7.2,62.9,10243,2024-01-25 07:05:09,127.2390198,34.807579
-3.5,-7.3,62.9,10245,2024-01-25 07:05:10,127.2390198,34.807579
-3.5,-7.3,62.9,10247,2024-01-25 07:05:11,127.2389623,34.807401
-3.5,-7.4,62.9,10247,2024-01-25 07:05:11,127.2389056,34.8072196
